"FIPS_N","ag","black","feemp","foreign","hisp","hsch","manu","povty","retail"
18017,2.769999981,1.289999962,55.20000076,4.309999943,7.099999905,45.5,33.79999924,6.96999979,11.14000034
18171,4.5,0.079999998,58.90999985,0.319999993,0.439999998,46.74000168,28.64999962,4.949999809,8.460000038
18049,2.630000114,0.75999999,56.33000183,2.00999999,2.309999943,49.24000168,35.43000031,6.559999943,10.64999962
18165,1.950000048,0.25999999,50.18999863,0.779999971,0.639999986,45.20999908,23.18000031,8.300000191,14.63000011
18029,0.620000005,0.620000005,59.54999924,0.829999983,0.579999983,41.20999908,20.77000046,5.570000172,10.05000019
18147,3.420000076,0.600000024,58.58000183,0.899999976,1.49000001,42.75999832,28.19000053,6.21999979,11.97999954
18015,4.840000153,0.200000003,58.27999878,2.160000086,2.930000067,47.63000107,31.04999924,5.820000172,10.18999958
18069,1.809999943,0.180000007,59.68000031,0.839999974,0.949999988,46.68000031,31,5.090000153,11.11999989
18103,2.849999905,3,55.75999832,0.959999979,1.320000052,46.20000076,30.31999969,7.019999981,11.21000004
18065,1.820000052,0.860000014,50.36999893,0.529999971,0.800000012,44.41999817,26.23999977,6.980000019,12.72000027
18057,0.340000004,1.539999962,63.75999832,3.99000001,1.590000033,19.77000046,15.06999969,2.799999952,11.23999977
18109,1.25999999,0.07,57.99000168,0.870000005,0.730000019,44.97999954,18.95999908,5.699999809,11.86999989
18077,1.74000001,1.450000048,57.84999847,1.200000048,1.049999952,40.18000031,27.95000076,8.199999809,11.39000034
18163,0.449999988,8.18999958,56.68000031,1.629999995,0.980000019,35.68000031,16.98999977,10.72000027,13.36999989
18037,3.410000086,0.140000001,61.49000168,2.089999914,2.779999971,44.41999817,37.49000168,4.78000021,11.52000046
18161,4.869999886,0.230000004,57.59999847,0.379999995,0.300000012,45.56999969,20.76000023,8.260000229,14.14999962
18157,1.090000033,2.519999981,58.36000061,8.170000076,5.260000229,30.52000046,18.78000069,17.87999916,11.43999958
18031,3.400000095,0.050000001,60.36999893,1.600000024,0.540000021,47.49000168,36.95999908,7.5,11.71000004
18155,4.739999771,0.230000004,51.66999817,0.5,0.860000014,44.43999863,23.30999947,11.60999966,7.179999828
18181,4.090000153,0.159999996,59.75999832,3.539999962,5.340000153,47.65999985,29.92000008,5.619999886,11.22999954
18043,0.289999992,4.409999847,59.54000092,1.159999967,1.090000033,33.06000137,19.89999962,7.300000191,10.47000027
18093,1.629999995,0.389999986,54.16999817,0.930000007,0.910000026,46.34999847,28.60000038,9.149999619,10.61999989
18159,5.590000153,0.140000001,55.5,1.039999962,1.210000038,48.36000061,28.88999939,4.519999981,11.39999962
18183,2,0.189999998,62.61999893,0.829999983,0.899999976,45.40000153,32.70999908,4.289999962,11.61999989
18089,0.230000004,25.32999992,51.84999847,5.329999924,12.19999981,37.29000092,18.72999954,10.52000046,12.15999985
18001,3.269999981,0.140000001,55.50999832,1.070000052,3.319999933,45.04999924,29.30999947,6.320000172,11.5
18035,0.639999986,6.71999979,53.65000153,1.480000019,1.100000024,37.22999954,17.68000031,16.20000076,13.51000023
18085,2.119999886,0.600000024,58.66999817,2.890000105,5.03000021,42.08000183,42.36999893,5.690000057,10.34000015
18129,3.539999962,0.860000014,56.91999817,0.479999989,0.439999998,41.84000015,25.30999947,6.170000076,10.10999966
18117,2.519999981,0.629999995,53.99000168,0.819999993,0.560000002,45.27999878,29.51000023,10.36999989,11.32999992
18061,2.369999886,0.370000005,59.68999863,0.930000007,0.959999979,41.02999878,22.27000046,5.300000191,10.21000004
18143,1.419999957,0.050000001,54.75,0.409999996,0.970000029,42.5,34.97000122,11.64999962,12.72999954
18173,0.629999995,1,60.59000015,1.25,0.649999976,33.63999939,19.04999924,4.190000057,13.35000038
18003,0.400000006,11.31000042,59.86999893,4.039999962,4.179999828,31.94000053,22.20000076,7.940000057,12.10999966
18005,1.090000033,1.830000043,56.99000168,3.75999999,2.24000001,36.16999817,34.52000046,6.389999866,11.14999962
18167,0.550000012,6.039999962,52.54999924,2,1.200000048,34.81000137,14.19999981,13.64999962,15.98999977
18125,3.619999886,0.100000001,51.50999832,0.579999983,0.579999983,45.45999908,26.17000008,7.050000191,10.35999966
18127,0.349999994,0.920000017,56.06999969,2.970000029,4.820000172,38.02000046,21.62000084,5.510000229,11.73999977
18007,6.809999943,0.209999993,57.72000122,0.790000021,2.599999905,48.11999893,23.62999916,5.21999979,10.60999966
18115,0.959999979,0.479999989,56.11000061,0.109999999,0.439999998,44.65999985,20.09000015,6,9.020000458
18071,3.450000048,0.550000012,55.00999832,2.400000095,2.690000057,46.70999908,33.79999924,7.619999886,14.59000015
18097,0.150000006,24.17000008,60.13999939,4.579999924,3.869999886,29.62999916,13.57999992,10.15999985,12.02999973
18055,2.980000019,0.079999998,52.02000046,0.460000008,0.810000002,43.43999863,17.21999931,9.699999809,10.30000019
18149,2.420000076,0.219999999,49.00999832,2.630000114,2.180000067,43.43000031,33.08000183,9.289999962,11.34000015
18139,6.579999924,0.600000024,53.95999908,0.300000012,0.5,50.93999863,31.52000046,6.179999828,11.47999954
18133,1.850000024,2.930000067,53.31999969,1.080000043,1.139999986,48.18000031,20.45000076,6.619999886,12.97999954
18009,2.089999914,0.119999997,53.77000046,0.140000001,0.589999974,49.5,36.13000107,7.269999981,11.72999954
17009,8.93999958,18.20000076,58.59999847,1.639999986,3.930000067,28.81999969,11.22999954,7.440000057,11.18999958
17033,3.5,4.53000021,51.59000015,1.330000043,1.720000029,36.95999908,29.10000038,10.23999977,9.510000229
17085,6.820000172,0.200000003,59.38999939,1.649999976,1.529999971,41.63000107,17.54999924,6.010000229,10.96000004
17065,5.760000229,0.670000017,47.68000031,0.439999998,0.639999986,31.89999962,12.76000023,10.82999992,11.56999969
17109,4.820000172,3.460000038,54.22000122,2.799999952,1.480000019,33.41999817,10.81000042,22.78000069,12.39000034
17135,4.179999828,3.730000019,52.91999817,0.850000024,1.059999943,40.93999863,14,11.53999996,12.81999969
17041,5.300000191,0.300000012,54.09999847,2.5,3.460000038,39.59000015,22.70000076,5.099999905,13.47000027
17181,4.139999866,0.819999993,48.86000061,1.940000057,2.630000114,30.95999908,7.849999905,16.15999985,10.75
17115,1.870000005,14.06000042,53.13000107,1.370000005,0.980000019,38.04999924,19.18000031,11.42000008,12.13000011
17201,0.49000001,10.52999973,57.79000092,6.079999924,6.900000095,32.84000015,27.45000076,8.609999657,11.14999962
17133,2.549999952,0.050000001,62.25,0.839999974,0.74000001,32.63999939,13.59000015,2.609999895,10.17000008
17129,4.949999809,0.379999995,62.5,0.680000007,0.75,38.34999847,5.429999828,6.519999981,9.31000042
17083,3.079999924,0.529999971,56.45999908,0.959999979,0.75,39.25999832,16.68000031,6.519999981,12.02999973
17171,8.039999962,0.039999999,57.77000046,0.449999988,0.180000007,46.58000183,14.94999981,9.180000305,12.56999969
17131,5.889999866,0.289999992,55.36999893,0.620000005,1.269999981,43.59999847,16.79999924,6.590000153,11.67000008
17047,7.03000021,0.140000001,51.97000122,0.389999986,0.460000008,38.93999863,32.95000076,8.520000458,11.28999996
17035,4.320000172,0.109999999,56.61999893,0.589999974,0.600000024,42.97999954,29.01000023,7.820000172,12.22000027
17197,0.280000001,10.44999981,60.16999817,7.110000134,8.710000038,29.05999947,15.44999981,4.369999886,11.93999958
17143,0.699999988,16.10000038,54.95000076,3.180000067,2.089999914,29.46999931,17.82999992,12.13000011,11.23999977
17195,2.75,1.019999981,54.79000092,2.779999971,8.819999695,37.75999832,29.48999977,8.020000458,11.68000031
17005,4.769999981,7.409999847,54.16999817,0.810000002,1.429999948,34.18999863,18.79000092,8.729999542,10.43000031
17099,2.559999943,1.549999952,53.24000168,2.700000048,5.190000057,38.58000183,19.17000008,8.06000042,13.40999985
17043,0.129999995,3.049999952,61.22999954,15.34000015,9,20.60000038,15,3.309999943,11.60999966
17091,1.559999943,15.47000027,55.90999985,3.480000019,4.78000021,35.75999832,16.26000023,10.27000046,14.30000019
17121,2.099999905,3.829999924,53.40999985,0.810000002,0.910000026,35.88000107,25.12000084,9.350000381,10.10999966
17127,3.079999924,5.480000019,49.81999969,0.439999998,0.810000002,34.75999832,11.63000011,12.03999996,13.09000015
17019,1.309999943,11.15999985,61.04000092,8.010000229,2.900000095,24.23999977,8.75,19.03000069,11.30000019
17069,4.639999866,2.75,41.20000076,1.559999943,1.059999943,29.04999924,5.590000153,17.23999977,9.340000153
17111,0.800000012,0.589999974,63.06999969,7.210000038,7.539999962,28.36000061,21.44000053,3.430000067,12.03999996
17149,9.409999847,1.5,51.56999969,1.080000043,0.5,43.81000137,13.02999973,11.59000015,13.02999973
17049,3.190000057,0.159999996,60.93999863,1,0.74000001,38.06999969,20.15999985,7.139999866,13.43000031
17011,5.519999981,0.330000013,56.11000061,2.640000105,4.880000114,39,20.18000031,6.289999962,12.81000042
17039,4.510000229,0.49000001,57.68000031,1.200000048,1.269999981,43.65000153,16,6.800000191,11.57999992
17157,2.670000076,9.289999962,52.68999863,0.819999993,1.539999962,37.25999832,19.85000038,8.430000305,11.07999992
17117,4.050000191,0.819999993,52.13000107,0.50999999,0.620000005,41.56000137,14.48999977,8.159999847,12.53999996
17169,10.18999958,0.219999999,57.45999908,0.379999995,0.540000021,46.18000031,13.06000042,8.399999619,8.979999542
17153,4.949999809,31,47.43000031,0.649999976,1.460000038,31.64999962,13.89999962,20.25,10.67000008
17161,0.550000012,7.539999962,56.43000031,4.610000134,8.56000042,34.04000092,18.39999962,9.56000042,11.93999958
17055,1.600000024,0.150000006,46.06000137,0.680000007,0.639999986,34.43000031,15.38000011,14.93999958,14.02000046
17023,3.619999886,0.200000003,54.25,0.649999976,0.319999993,39.34999847,26.31999969,8.149999619,11.56999969
17051,5.21999979,4.880000114,52.54000092,0.430000007,0.800000012,40.86999893,21.01000023,10.57999992,12.14000034
17021,4.269999981,2.140000105,53.5,1.309999943,0.980000019,43.65000153,13.36999989,7.519999981,10.78999996
17187,5.829999924,1.590000033,56.02999878,1.389999986,2.710000038,39.52999878,18.19000053,8.520000458,11.68999958
17139,5.230000019,0.200000003,53.81000137,0.610000014,0.479999989,37.97000122,26.87999916,6.400000095,10.51000023
17015,6.380000114,0.550000012,52.29999924,1.919999957,2.039999962,43.99000168,26.20000076,9.109999657,9.020000458
17191,5.920000076,0.150000006,48.86999893,0.939999998,0.600000024,34.68000031,29.31999969,11.28999996,11.78999996
17185,4.53000021,0.389999986,54.33000183,0.720000029,0.730000019,30.88999939,19.44000053,12.89999962,11.85999966
17077,1.5,13.02000046,54.79999924,5.25,2.420000076,24.88999939,6.769999981,28.19000053,12.13000011
17107,4.820000172,6.559999943,52.52000046,1.429999948,1.610000014,40.36000061,14.81000042,7.059999943,11.30000019
17067,7.099999905,0.200000003,56.68999863,0.550000012,0.519999981,41.43000031,24.12999916,7.480000019,11.69999981
17037,2.809999943,4.590000153,59.52999878,5.840000153,6.550000191,29.94000053,16.14999962,13.93999958,11.64000034
17119,0.74000001,7.309999943,55.70999908,1.269999981,1.519999981,34,16.06999969,8.979999542,11.76000023
17137,3.809999943,5.360000134,56.66999817,1.120000005,1.350000024,37.13999939,14.68999958,9.569999695,10.47999954
17155,4.550000191,0.620000005,52.72999954,1.820000052,2.809999943,38.00999832,22.42000008,4.800000191,12.75
17203,4.329999924,0.25,56.61999893,0.959999979,0.680000007,35.31999969,19.85000038,3.650000095,10.52999973
17053,6.760000229,0.25,55.02999878,1.049999952,1.24000001,42.02000046,19.11000061,6.230000019,10.68999958
17045,5.710000038,1.840000033,51.38999939,0.560000002,0.779999971,41.81000137,26.98999977,9.109999657,11.14000034
17165,2.630000114,4.059999943,45.93000031,0.730000019,0.970000029,30.19000053,7.139999866,13.11999989,12.39999962
17147,5.659999847,0.239999995,59.95000076,0.600000024,0.620000005,37.16999817,14.27999973,4.590000153,11.59000015
17095,3.119999886,6.289999962,54.11999893,1.620000005,3.400000095,36.70999908,18,10.17000008,13.15999985
17189,8.06000042,0.330000013,57.77999878,0.569999993,0.709999979,34.90999985,17.29000092,5.019999981,12.01000023
17105,5.420000076,5.170000076,52.13000107,1.309999943,2.660000086,41.24000168,21.17000008,8.239999771,10.51000023
17079,7.900000095,0.079999998,55.66999817,0.230000004,0.469999999,40.59999847,19.63999939,7.190000057,11.56999969
17183,2.140000105,10.57999992,50.95000076,1.700000048,2.980000019,38.36999893,21.07999992,11.73999977,11.35000038
17177,4.949999809,7.679999828,57.34000015,1.879999995,1.529999971,38.31000137,26.87000084,7.730000019,10.10999966
17159,4.989999771,0.289999992,51.13999939,0.589999974,0.769999981,32.79000092,14.97000027,12.90999985,15.82999992
17081,2.049999952,7.829999924,53.59000015,0.829999983,1.330000043,32.93000031,15.51000023,11.39999962,16.97999954
17179,1.24000001,0.879999995,56.40999985,1.129999995,1.039999962,34.36999893,19.90999985,5.840000153,12.32999992
17173,5.940000057,0.150000006,52.50999832,0.439999998,0.479999989,43.86000061,25,7.519999981,10.30000019
17087,4.269999981,14.17000008,49.5,1.480000019,2.859999895,27.85000038,6.730000019,11.14999962,10.30000019
17175,9.180000305,0.059999999,46.41999817,0.439999998,0.850000024,39.11999893,21.52000046,7.590000153,11.96000004
17193,5.139999866,0.25999999,46.52999878,0.270000011,0.670000017,35.59999847,14.34000015,11.43000031,12.81999969
17167,0.860000014,9.649999619,61.63000107,1.870000005,1.059999943,31.03000069,4.260000229,8.180000305,9.989999771
17061,7.809999943,0.75,49.77000046,0.330000013,0.519999981,43.81000137,17.93000031,12.03999996,11.31999969
17141,2.950000048,0.439999998,57.27999878,4.329999924,6.010000229,36.36000061,23.09000015,6.809999943,10.92000008
17093,1.110000014,1.320000052,63.81999969,5.309999943,7.489999771,30.07999992,18.5,2.339999914,11.84000015
17125,7.170000076,0.119999997,48.99000168,0.389999986,0.5,42.09999847,16.10000038,7.96999979,12.59000015
17031,0.079999998,26.13999939,53.13000107,19.79999924,19.93000031,24.15999985,14.14000034,11.68999958,10.09000015
17163,0.74000001,28.77000046,53.90000153,2.130000114,2.190000057,29.12000084,11.18999958,12.03999996,12.07999992
17199,0.839999974,2.49000001,51.27999878,1.059999943,1.24000001,32.31999969,10.39999962,13.59000015,15.02999973
17063,1.830000043,0.189999998,57.56000137,2.650000095,4.130000114,38.90000153,17.73999977,4.389999866,11.13000011
17003,2.609999895,34.90000153,40.97000122,0.879999995,1.440000057,34.70000076,15.63000011,23.19000053,9.859999657
17007,1.720000029,0.899999976,58.83000183,7.449999809,12.48999977,38.25,31.05999947,6.170000076,10.64000034
17017,5.840000153,0.449999988,52.59000015,7.789999962,8.479999542,44.29999924,21,11.78999996,10.10000038
17025,4.159999847,0.109999999,50.70999908,0.720000029,0.600000024,38.25,25.94000053,11.10999966,11.32999992
17073,4.690000057,1.139999986,56.84000015,1.74000001,2.880000114,37.16999817,19.20999908,7.079999924,13.27999973
17057,4.699999809,3.599999905,49.74000168,0.810000002,1.25,38,16.79999924,9.289999962,12.07999992
17075,7.75,0.709999979,54.61000061,2.440000057,3.880000114,40.61999893,17.62999916,7.769999981,12.07999992
17001,2.829999924,3.069999933,57.15999985,0.810000002,0.829999983,37.50999832,16.56999969,9.350000381,13.77000046
17097,0.280000001,6.940000057,58.41999817,14.82999992,14.39000034,21.36000061,19.75,5.119999886,11.46000004
17089,0.529999971,5.760000229,59.31999969,15.72000027,23.73999977,24.97999954,20.77000046,5.739999771,11.44999981
17059,8.960000038,0.25999999,43.84000015,0.360000014,0.870000005,36.90999985,10.77000046,18.68000031,9.18999958
17071,8.210000038,0.25999999,54.88999939,0.370000005,0.879999995,46.31999969,23.02000046,8.050000191,10.78999996
17029,1.769999981,2.279999971,56.15999985,1.590000033,1.389999986,32.61999893,17.89999962,20.97999954,11.06000042
17013,8.399999619,0.039999999,51.97000122,1.039999962,0.629999995,44.56000137,11.27999973,8.5,9.220000267
17151,6.260000229,3.75999999,48.61000061,0.660000026,0.910000026,33.04999924,10.72000027,19.29000092,10.60999966
17101,3.829999924,0.75999999,50.77999878,0.579999983,0.889999986,41.81999969,14.35999966,12.18000031,11.86999989
17103,3.140000105,4.909999847,54.22999954,1.919999957,3.180000067,36.66999817,21.84000015,6.869999886,11.75
17123,4.869999886,0.349999994,55.31999969,1,1.049999952,40.15000153,23.39999962,5.03000021,10.14000034
17027,4.590000153,3.910000086,59.68999863,1.159999967,1.600000024,35.00999832,16.89999962,5.760000229,10.64999962
17113,1.419999957,6.190000057,62.86999893,3.309999943,2.549999952,28.22999954,8.819999695,11.27000046,10.57999992
17145,2.910000086,8.020000458,50.22000122,0.970000029,1.75999999,34.27000046,22.70999908,12.38000011,11.59000015
16061,15.31999969,0.349999994,45.74000168,1.120000005,1.889999986,34.75,12.47999954,12.25,10.56999969
16049,13.15999985,0.079999998,44.61000061,1.169999957,1.570000052,38.27999878,10.93999958,15.84000015,12.78999996
16025,14.82999992,1.210000038,55.59000015,1.820000052,5.550000191,31.40999985,4.409999847,8.119999886,11.02000046
16077,18.26000023,0.090000004,51.41999817,10.52000046,21.72999954,32.84999847,19.15999985,14.34000015,8.659999847
16007,9.18999958,0.090000004,46.16999817,1.120000005,2.400000095,42.11999893,16.60000038,8.640000343,15.90999985
16057,5.489999771,0.589999974,57.36999893,4.25,2.119999886,22.56999969,5.460000038,20.39999962,11.43000031
16087,13.64000034,0.100000001,46.65000153,7.110000134,13.75,35.49000168,17.17000008,12.10999966,11.38000011
16027,4.610000134,0.319999993,54.93000031,8.640000343,18.61000061,30.32999992,19.17000008,10.47000027,11.59000015
16045,7.5,0.07,48.66999817,4.949999809,6.920000076,34.99000168,19.17000008,11.34000015,9.869999886
16029,12.31000042,0.050000001,46.52000046,1.809999943,3.960000038,34.15999985,16.61000061,8.579999924,8.989999771
16033,34.38000107,0.100000001,44.74000168,28.18000031,34.25,24.47999954,17.62999916,18.36000061,6.920000076
16059,14.64000034,0.100000001,46.34000015,1.50999999,2.180000067,31.34000015,5.880000114,14.52000046,14.07999992
16043,10.36999989,0.159999996,52.34000015,7.25,10.61999989,34.63999939,13.28999996,11.63000011,11.64000034
16017,5.269999981,0.109999999,50.61999893,2.029999971,1.639999986,33.52000046,13.76000023,13.94999981,15.35999966
16083,8.479999542,0.189999998,54.47999954,6.380000114,9.369999886,30.36000061,12.10000038,11.64000034,13.80000019
16019,2.819999933,0.49000001,56.25,3.900000095,6.909999847,26.45000076,7.53000021,9.5,14.10000038
16067,16.57999992,0.25999999,51.22999954,10.93000031,25.45999908,32.75,16.31999969,13.65999985,10.40999985
16021,10.97000027,0.159999996,45.65000153,2.920000076,3.390000105,35.86999893,14.39999962,14.42000008,12.18000031
16015,6.28000021,0.119999997,56.63000107,2.400000095,3.420000076,32.5,11.88000011,12.11999989,10.06999969
16037,17.26000023,0,55.93000031,2.279999971,4.210000038,37.47999954,2.890000105,13.47999954,10.51000023
16073,25.18000031,0.150000006,47.38999939,11.93000031,23.10000038,34.56999969,14.82999992,15.55000019,7.340000153
16081,10.06999969,0.170000002,62.16999817,9.930000305,11.75,22.61000061,2.609999895,10.68999958,11.52000046
16075,10.36999989,0.100000001,48.95999908,5.5,11.92000008,31.96999931,17.32999992,11.36999989,13.51000023
16013,3.960000038,0.129999995,66.37999725,10.60999966,10.68999958,15.90999985,4.309999943,7.840000153,12.02999973
16051,11.93000031,0.280000001,54.43999863,5.900000095,9.960000038,29.36000061,10.22999954,8.800000191,11.31999969
16069,3.140000105,0.280000001,55.75999832,1.889999986,1.929999948,31.80999947,15.32999992,12.03999996,11.34000015
16047,24.35000038,0.230000004,50.27000046,11.64999962,17.04999924,34.65999985,6.730000019,11.76000023,9.93999958
16053,16.54999924,0.230000004,53.84999847,10.55000019,17.17000008,26.80999947,11.89999962,12.35000038,12.64000034
16003,18.18000031,0.059999999,46.13000107,1.700000048,1.549999952,37.40000153,7.630000114,14.94999981,12.61999989
16035,13.64000034,0.150000006,45.08000183,1.210000038,1.850000024,37.31000137,13.88000011,12.55000019,8.039999962
16039,7.690000057,3.25,48.04999924,7.710000038,11.98999977,24.95999908,11.75,9.140000343,13
16071,13.42000008,0.119999997,49.63000107,2.079999924,2.299999952,31.77000046,29.87000084,9.25,7.820000172
16085,7.03000021,0.039999999,52.45999908,1.360000014,1.960000038,29.10000038,6.71999979,9.369999886,13.02999973
16055,2.059999943,0.170000002,54.97999954,2.390000105,2.329999924,30.27000046,11.51000023,9.75,15.5
16001,0.970000029,0.649999976,62.90999985,4.28000021,4.480000019,23.07999992,14.34000015,7.130000114,12.73999977
16009,8.869999886,0.119999997,46.29000092,0.639999986,1.549999952,41.16999817,15.26000023,12.93000031,12.21000004
16063,17.84000015,0.469999999,52.50999832,10.06000042,13.39999962,32.83000183,8.5,11.51000023,7.840000153
16031,15.48999977,0.170000002,49.45000076,7.320000172,18.73999977,29.80999947,14.94999981,12.22000027,12.38000011
16041,10.81000042,0.109999999,55.38000107,3.420000076,5.21999979,40.02000046,21.39999962,7.28000021,11.77000046
16023,17.04999924,0.280000001,50.22999954,3.930000067,4.139999866,33,3.829999924,15.56999969,9.220000267
16065,5.21999979,0.239999995,50.34000015,3.549999952,3.920000076,22.29999924,9.149999619,39.88000107,11.97999954
16079,2.339999914,0.109999999,45.33000183,1.980000019,1.929999948,40.31000137,6.010000229,15.80000019,12.97999954
16011,8.770000458,0.170000002,54.09000015,6.070000172,13.30000019,31.11000061,15.39000034,10.77999973,10.94999981
16005,1.289999962,0.589999974,57.27999878,2.170000076,4.679999828,25.90999985,11.85999966,13.86999989,12.43999958
13173,5.079999924,25.62999916,46.15000153,1.059999943,1.74000001,34.20999908,17.55999947,15.32999992,11.34000015
13029,0.810000002,14.14000034,58.38000107,2.529999971,1.99000001,32.81999969,13.68999958,9.93999958,12.47000027
13001,7.320000172,19.59000015,50.11000061,3.390000105,4.550000191,37.20999908,18.44000053,15.01000023,10.18000031
13241,0.899999976,0.790000021,45.15999985,4.099999905,4.539999962,35.00999832,23.67000008,9.56000042,11.46000004
13023,4.949999809,24.59000015,46.77999878,1.429999948,0.920000017,35.75999832,22.79999924,11.56000042,6.679999828
13113,0.25,11.47000027,58.79999924,5.050000191,2.829999924,24.02000046,9.850000381,2.170000076,9.390000343
13163,4,56.27999878,40.75,0.529999971,1.5,33.97000122,28.51000023,18.51000023,8.569999695
13253,6.119999886,34.65999985,43.43999863,1.059999943,3.700000048,36.79999924,22.19000053,18.52000046,13.10999966
13039,0.569999993,20.11000061,56.27999878,2.319999933,3.630000114,33.18999863,13.31000042,8.789999962,11.19999981
13127,1.029999971,26.45000076,54.06999969,3.319999933,2.99000001,29.25,9.850000381,12.47000027,12.28999996
13233,1.409999967,13.34000015,47.31999969,6.039999962,7.659999847,35.11000061,28.30999947,14.43999958,10.03999996
13211,3.779999971,28.53000069,55.52999878,1.080000043,1.600000024,37.06000137,22.36000061,9.659999847,11.80000019
13263,3.079999924,61.59000015,46.97999954,0.680000007,1.25999999,40.27000046,28.06999969,19.27000046,9.319999695
13249,4.300000191,31.28000069,47.97000122,1.779999971,2.359999895,40.13999939,26.04000092,16.25,11.25
13291,4.079999924,0.579999983,44.15000153,1.289999962,0.879999995,35.11999893,11.69999981,10.78999996,15.02999973
13315,9.350000381,36.20999908,43.86999893,0.839999974,1.620000005,43.66999817,16.53000069,16.54999924,11.17000008
13299,2.829999924,28.01000023,46.59000015,1.779999971,1.940000057,38.75,14.69999981,17.12000084,14.26000023
13059,0.959999979,27.25,54.65000153,8.380000114,6.340000153,21.61000061,11.85000038,30.82999992,12.48999977
13169,2.269999981,23.29000092,54.29999924,0.980000019,0.709999979,41.04999924,13.80000019,8.930000305,12.14999962
13045,0.620000005,16.31999969,53.15999985,2.950000048,2.569999933,34.20999908,19.27000046,12.5,13.42000008
13247,0.25999999,18.21999931,56.79999924,7.650000095,5.960000038,29.36000061,15.69999981,7.119999886,10.78999996
13083,1.059999943,0.629999995,49.5,1.440000057,0.899999976,30.37999916,21.69000053,10.06999969,9.239999771
13213,1.299999952,0.620000005,56.68999863,3.619999886,5.489999771,35.38999939,46.65000153,10.27000046,10.47999954
13067,0.170000002,18.79999924,63.24000168,11.59000015,7.730000019,20.75,10.02999973,6.059999943,13.02000046
13073,0.50999999,11.21000004,57.00999832,4.820000172,2.589999914,25.77000046,12.92000008,4.400000095,11.39000034
13117,0.680000007,0.699999988,60.09000015,5.980000019,5.570000172,23.48999977,13.72999954,4.869999886,12.77999973
13009,0.800000012,43.38000107,52.20000076,1.870000005,1.360000014,35.41999817,15.07999992,14.93000031,10.64000034
13295,0.930000007,3.779999971,49.20999908,0.980000019,0.930000007,35.00999832,28.31999969,10.56999969,11.68999958
13107,4.860000134,33.27999878,46.02000046,4.079999924,3.410000086,35.16999817,22.63999939,22.70000076,11.67000008
13123,3.220000029,0.270000011,46.11000061,5.760000229,7.739999771,33.29000092,28.79000092,11.26000023,10.38000011
13301,4.920000076,59.47000122,41.29000092,0.460000008,0.800000012,34.70000076,31.54999924,22.63999939,8.470000267
13105,1.980000019,30.85000038,48.38000107,1.860000014,2.380000114,39.22999954,30.45000076,14.59000015,11.52000046
13063,0.159999996,51.54999924,62.58000183,10.94999981,7.5,31.88999939,9.329999924,8.550000191,11.05000019
13025,4.289999962,3.980000019,48.65999985,0.870000005,1.039999962,47.43000031,11.69999981,13.18000031,12.14000034
13051,0.25999999,40.5,53.5,3.970000029,2.329999924,26.89999962,10.76000023,13.72999954,12.84000015
13225,2.029999971,45.36999893,49.02000046,3.75999999,4.21999979,33.20999908,16.92000008,19.47999954,12.14000034
13101,22.76000023,6.929999828,52.63999939,12.60000038,19.69000053,35.63000107,13.60999966,25.85000038,12.30000019
13109,5.519999981,32.97999954,46.90000153,4.340000153,5.960000038,39.20000076,20.89999962,22.92000008,11.34000015
13239,7.360000134,46.88000107,38.13000107,0.730000019,0.5,34.06999969,26.07999992,19.03000069,14.93999958
13155,7.840000153,25.87999916,46.97000122,1.25999999,2.029999971,38.47999954,24.39999962,14.06000042,12.22000027
13033,3.75,51,46.50999832,0.839999974,1.419999957,37,24.04999924,22.76000023,10.75
13151,0.270000011,14.68000031,62.18000031,3.390000105,2.25999999,34.31000137,10.18999958,4.25,12.26000023
13179,1.220000029,42.84000015,44.91999817,5.670000076,8.149999619,34.24000168,9.779999733,12.18000031,14.14999962
13195,2.819999933,8.460000038,55.79000092,1.970000029,1.970000029,40.81999969,19.63999939,9.800000191,11.94999981
13279,8.149999619,24.14999962,47.41999817,5.880000114,8.859999657,34.97000122,14.86999989,19.86000061,9.869999886
13207,2.700000048,27.93000031,58.04000092,1.00999999,1.289999962,38.72000122,16.29000092,8.380000114,11.72000027
13065,7.989999771,29.5,42.75999832,1.419999957,0.790000021,32.43999863,25.12000084,19.88999939,13.39999962
13219,1.549999952,6.420000076,60.50999832,4.420000076,3.180000067,23.37999916,10.69999981,5.170000076,11.71000004
13019,5.059999943,11.43000031,51.11000061,1.360000014,2.369999886,34.59000015,23.09000015,15.07999992,15.61999989
13049,5.050000191,29.26000023,41.45999908,0.870000005,0.790000021,42.08000183,15.42000008,16.89999962,9.979999542
13075,4.610000134,29.09000015,48.63999939,2.309999943,3.079999924,35.99000168,26.53000069,16.07999992,13.06999969
13229,7.179999828,10.90999985,49.50999832,2.099999905,2.279999971,41.20000076,12.77000046,14.35000038,13.48999977
13099,7.800000191,48.13999939,47.88000107,0.74000001,1.230000019,33.47000122,22.32999992,21.38999939,10.72999954
13167,5.099999905,36.95999908,41.22999954,0.189999998,0.910000026,39.41999817,24.48999977,17.09000015,8.020000458
13269,5.050000191,42.56000137,42.68000031,0.99000001,1.850000024,38.95000076,20.38999939,22.12000084,10.64999962
13093,9.390000343,49.54000092,47.34999847,1.50999999,4.659999847,37.83000183,21.76000023,18.69000053,9.930000305
